Date,10YYSS
3/15/2000,-111.229
3/14/2000,-111.223
3/13/2000,-106.718
3/10/2000,-105.464
3/9/2000,-103.598
3/8/2000,-102.22
3/7/2000,-101.729
3/6/2000,-98.983
3/3/2000,-98.475
3/2/2000,-101.108
3/1/2000,-101.23
2/29/2000,-102.231
2/28/2000,-102.941
2/25/2000,-103.256
2/24/2000,-104.019
2/23/2000,-102.425
2/22/2000,-103.927
2/21/2000,-105.71
2/18/2000,-102.161
2/17/2000,-100.235
2/16/2000,-101.933
2/15/2000,-96.938
2/14/2000,-94.684
2/11/2000,-93.484
2/10/2000,-93.028
2/9/2000,-84.72
2/8/2000,-87.3
2/7/2000,-85.02
2/4/2000,-90.43
2/3/2000,-95.28
2/2/2000,-91.43
2/1/2000,-86.27
1/31/2000,-83.67
1/28/2000,-81.35
1/27/2000,-76.43
1/26/2000,-72.35
1/25/2000,-69.92
1/24/2000,-75.83
1/21/2000,-74.96
1/20/2000,-69.54
1/19/2000,-75.95
1/18/2000,-73.53
1/17/2000,-77.23
1/14/2000,-77.23
1/13/2000,-81.54
1/12/2000,-75.19
1/11/2000,-75.91
1/10/2000,-75.77
1/7/2000,-78.94
1/6/2000,-80.58
1/5/2000,-76.39
1/4/2000,-79
1/3/2000,-80.14
12/31/1999,-81.28
12/30/1999,-82.42
12/29/1999,-81.09
12/28/1999,-81.34
12/27/1999,-81.3
12/24/1999,-81.26
12/23/1999,-81.26
12/22/1999,-84.52
12/21/1999,-81.41
12/20/1999,-81.05
12/17/1999,-86.76
12/16/1999,-84.24
12/15/1999,-81.34
12/14/1999,-83.01
12/13/1999,-82.38
12/10/1999,-82.52
12/9/1999,-81.14
12/8/1999,-79.82
12/7/1999,-81.57
12/6/1999,-80.2
12/3/1999,-80.87
12/2/1999,-79.55
12/1/1999,-79.6
11/30/1999,-78.14
11/29/1999,-84.2
11/26/1999,-82.16
11/25/1999,-83.51
11/24/1999,-83.51
11/23/1999,-83.01
11/22/1999,-83.3
11/19/1999,-81.44
11/18/1999,-79.66
11/17/1999,-78.99
11/16/1999,-78.82
11/15/1999,-82.66
11/12/1999,-83.85
11/11/1999,-85.11
11/10/1999,-85.38
11/9/1999,-84.51
11/8/1999,-82.34
11/5/1999,-83.07
11/4/1999,-88.23
11/3/1999,-86.94
11/2/1999,-88.8
11/1/1999,-88.07
10/29/1999,-89.01
10/28/1999,-89.85
10/27/1999,-92.05
10/26/1999,-89.95
10/25/1999,-95.51
10/22/1999,-89.22
10/21/1999,-87.72
10/20/1999,-93.06
10/19/1999,-86.97
10/18/1999,-92.81
10/15/1999,-94.17
10/14/1999,-90.85
10/13/1999,-83.1
10/12/1999,-90.61
10/11/1999,-91.58
10/8/1999,-90.9
10/7/1999,-91.4
10/6/1999,-93.29
10/5/1999,-94.89
10/4/1999,-94.88
10/1/1999,-95.34
9/30/1999,-98.3
9/29/1999,-96.86
9/28/1999,-96.13
9/27/1999,-95.09
9/24/1999,-96.89
9/23/1999,-94.37
9/22/1999,-93.61
9/21/1999,-96.16
9/20/1999,-96.6
9/17/1999,-93.45
9/16/1999,-92.66
9/15/1999,-94.33
9/14/1999,-96.72
9/13/1999,-100.55
9/10/1999,-102.73
9/9/1999,-104.99
9/8/1999,-106.82
9/7/1999,-109.53
9/6/1999,-108.27
9/3/1999,-108.27
9/2/1999,-110.05
9/1/1999,-108.9
8/31/1999,-102.14
8/30/1999,-105.22
8/27/1999,-103.06
8/26/1999,-99.46
8/25/1999,-95.57
8/24/1999,-106.48
8/23/1999,-105.91
8/20/1999,-105.07
8/19/1999,-101.44
8/18/1999,-100.12
8/17/1999,-97.01
8/16/1999,-101.53
8/13/1999,-106.54
8/12/1999,-109.06
8/11/1999,-108.03
8/10/1999,-108.45
8/9/1999,-106.54
8/6/1999,-107.88
8/5/1999,-107.78
8/4/1999,-105.72
8/3/1999,-104.25
8/2/1999,-103.45
7/30/1999,-101.25
7/29/1999,-100.37
7/28/1999,-97.55
7/27/1999,-100.74
7/26/1999,-101.21
7/23/1999,-95.51
7/22/1999,-92.55
7/21/1999,-91.47
7/20/1999,-91.03
7/19/1999,-90.96
7/16/1999,-91.39
7/15/1999,-92.57
7/14/1999,-90.05
7/13/1999,-90.56
7/12/1999,-89.12
7/9/1999,-85.27
7/8/1999,-86.44
7/7/1999,-83.31
7/6/1999,-83.11
7/5/1999,-85.71
7/2/1999,-85.71
7/1/1999,-86.19
6/30/1999,-85
6/29/1999,-87.67
6/28/1999,-88.43
6/25/1999,-85.03
6/24/1999,-78.84
6/23/1999,-79.77
6/22/1999,-80.82
6/21/1999,-78.81
6/18/1999,-79.94
6/17/1999,-84.52
6/16/1999,-82.98
6/15/1999,-82.84
6/14/1999,-85.5
6/11/1999,-80.56
6/10/1999,-81.6
6/9/1999,-79.54
6/8/1999,-79.37
6/7/1999,-80.61
6/4/1999,-78.61
6/3/1999,-79.32
6/2/1999,-76
6/1/1999,-77.14
5/31/1999,-82.87
5/28/1999,-82.87
5/27/1999,-79.03
5/26/1999,-79.79
5/25/1999,-81.19
5/24/1999,-81.92
5/21/1999,-83.15
5/20/1999,-76.39
5/19/1999,-73.73
5/18/1999,-72.39
5/17/1999,-69.3
5/14/1999,-71.87
5/13/1999,-72.7
5/12/1999,-64.84
5/11/1999,-63.65
5/10/1999,-66.01
5/7/1999,-64.63
5/6/1999,-60.4
5/5/1999,-68.58
5/4/1999,-69.85
5/3/1999,-70.73
4/30/1999,-69.03
4/29/1999,-72.3
4/28/1999,-71.91
4/27/1999,-74.35
4/26/1999,-74.79
4/23/1999,-74.51
4/22/1999,-72.82
4/21/1999,-74.95
4/20/1999,-75.44
4/19/1999,-75.85
4/16/1999,-73.8
4/15/1999,-76.41
4/14/1999,-76.51
4/13/1999,-76.37
4/12/1999,-77.12
4/9/1999,-76.54
4/8/1999,-78.04
4/7/1999,-63.68
4/6/1999,-81.02
4/5/1999,-79.6
4/2/1999,-79.97
4/1/1999,-79.97
3/31/1999,-79.73
3/30/1999,-81
3/29/1999,-79.11
3/26/1999,-79.76
3/25/1999,-79.66
3/24/1999,-79.02
3/23/1999,-78.57
3/22/1999,-78.69
3/19/1999,-83.33
3/18/1999,-80.68
3/17/1999,-79.38
3/16/1999,-79.79
3/15/1999,-78.91
3/12/1999,-76.44
3/11/1999,-77.87
3/10/1999,-79.08
3/9/1999,-82.98
3/8/1999,-78.18
3/5/1999,-76.29
3/4/1999,-74.81
3/3/1999,-75.54
3/2/1999,-76.43
3/1/1999,-71.78
2/26/1999,-74.24
2/25/1999,-71.4
2/24/1999,-73.96
2/23/1999,-74.09
2/22/1999,-77.44
2/19/1999,-74.85
2/18/1999,-74.01
2/17/1999,-77.44
2/16/1999,-76.73
2/15/1999,-66.95
2/12/1999,-66.95
2/11/1999,-77.56
2/10/1999,-75.23
2/9/1999,-75.41
2/8/1999,-77.06
2/5/1999,-74.36
2/4/1999,-74.61
2/3/1999,-75.96
2/2/1999,-75.45
2/1/1999,-70.72
1/29/1999,-77.33
1/28/1999,-79.84
1/27/1999,-79.3
1/26/1999,-78.93
1/25/1999,-78.61
1/22/1999,-79.74
1/21/1999,-80.01
1/20/1999,-77.09
1/19/1999,-85.51
1/18/1999,-85.81
1/15/1999,-85.81
1/14/1999,-86.31
1/13/1999,-81.03
1/12/1999,-84.44
1/11/1999,-77.01
1/8/1999,-77.04
1/7/1999,-73.49
1/6/1999,-74.8
1/5/1999,-75.33
1/4/1999,-78.27
1/1/1999,-82.37
12/31/1998,-82.37
12/30/1998,-84.17
12/29/1998,-83.81
12/28/1998,-83.63
12/25/1998,-83.26
12/24/1998,-83.26
12/23/1998,-83.08
12/22/1998,-84.54
12/21/1998,-85.93
12/18/1998,-86.09
12/17/1998,-86.1
12/16/1998,-85.58
12/15/1998,-84.39
12/14/1998,-85.56
12/11/1998,-80.58
12/10/1998,-86.85
12/9/1998,-86.51
12/8/1998,-84.99
12/7/1998,-84.18
12/4/1998,-83.64
12/3/1998,-85.78
12/2/1998,-89.46
12/1/1998,-84.48
11/30/1998,-80.47
11/27/1998,-77.03
11/26/1998,-76.71
11/25/1998,-76.71
11/24/1998,-74.28
11/23/1998,-74.92
11/20/1998,-74.43
11/19/1998,-73.91
11/18/1998,-70.6
11/17/1998,-76.01
11/16/1998,-75.5
11/13/1998,-73.71
11/12/1998,-73.94
11/11/1998,-72.91
11/10/1998,-77.02
11/9/1998,-71.42
11/6/1998,-73.96
11/5/1998,-77.33
11/4/1998,-71.16
11/3/1998,-74.92
11/2/1998,-72.7
10/30/1998,-78.87
10/29/1998,-82.15
10/28/1998,-83.03
10/27/1998,-82.88
10/26/1998,-80.46
10/23/1998,-80.52
10/22/1998,-82.52
10/21/1998,-83.65
10/20/1998,-83.77
10/19/1998,-89.43
10/16/1998,-91.26
10/15/1998,-89.89
10/14/1998,-100.25
10/13/1998,-93.16
10/12/1998,-95.46
10/9/1998,-90.22
10/8/1998,-90.07
10/7/1998,-87.13
10/6/1998,-91.78
10/5/1998,-92.92
10/2/1998,-89.34
10/1/1998,-87.62
9/30/1998,-82.32
9/29/1998,-79.79
9/28/1998,-78.88
9/25/1998,-79.77
9/24/1998,-79.14
9/23/1998,-82.97
9/22/1998,-85.28
9/21/1998,-86.73
9/18/1998,-82.78
9/17/1998,-83.5
9/16/1998,-78.88
9/15/1998,-78.41
9/14/1998,-79.1
9/11/1998,-81.23
9/10/1998,-80.94
9/9/1998,-75.23
9/8/1998,-72.45
9/7/1998,-77.18
9/4/1998,-77.18
9/3/1998,-79.94
9/2/1998,-79.57
9/1/1998,-83.74
8/31/1998,-84.63
8/28/1998,-84.46
8/27/1998,-79.95
8/26/1998,-83.63
8/25/1998,-82.97
8/24/1998,-81.16
8/21/1998,-83.05
8/20/1998,-66.11
8/19/1998,-63.99
8/18/1998,-62.29
8/17/1998,-63.83
8/14/1998,-62.41
8/13/1998,-62.69
8/12/1998,-60.39
8/11/1998,-62.25
8/10/1998,-58.7
8/7/1998,-59.08
8/6/1998,-57.36
8/5/1998,-56.56
8/4/1998,-57.57
8/3/1998,-56.63
7/31/1998,-55.87
7/30/1998,-56.88
7/29/1998,-55.98
7/28/1998,-56.2
7/27/1998,-56.14
7/24/1998,-56.15
7/23/1998,-56.35
7/22/1998,-56.46
7/21/1998,-56.04
7/20/1998,-54.11
7/17/1998,-55.67
7/16/1998,-55.48
7/15/1998,-56.32
7/14/1998,-55.69
7/13/1998,-51.73
7/10/1998,-56.6
7/9/1998,-56.2
7/8/1998,-55.28
7/7/1998,-55.49
7/6/1998,-56.42
7/3/1998,-55.89
7/2/1998,-55.89
7/1/1998,-56.58
6/30/1998,-55.72
6/29/1998,-55.73
6/26/1998,-56.55
6/25/1998,-55.73
6/24/1998,-53.12
6/23/1998,-56.04
6/22/1998,-55.54
6/19/1998,-56.06
6/18/1998,-55.97
6/17/1998,-53.45
6/16/1998,-55.16
6/15/1998,-57.03
6/12/1998,-57.6
6/11/1998,-54.92
6/10/1998,-54.26
6/9/1998,-53.37
6/8/1998,-53.06
6/5/1998,-52.69
6/4/1998,-52.07
6/3/1998,-52.27
6/2/1998,-51.7
6/1/1998,-53.74
5/29/1998,-54.11
5/28/1998,-53.48
5/27/1998,-53.41
5/26/1998,-55.06
5/25/1998,-52.48
5/22/1998,-52.48
5/21/1998,-53.31
5/20/1998,-55.33
5/19/1998,-53.06
5/18/1998,-53.97
5/15/1998,-51.42
5/14/1998,-49.56
5/13/1998,-48.23
5/12/1998,-48.84
5/11/1998,-46.82
5/8/1998,-48.71
5/7/1998,-48.94
5/6/1998,-46.4
5/5/1998,-49.13
5/4/1998,-49.42
5/1/1998,-49.55
4/30/1998,-49.22
4/29/1998,-47.92
4/28/1998,-46.28
4/27/1998,-46.44
4/24/1998,-49.33
4/23/1998,-48.11
4/22/1998,-48.54
4/21/1998,-52.76
4/20/1998,-53.28
4/17/1998,-50.65
4/16/1998,-50.57
4/15/1998,-51.6
4/14/1998,-51.22
4/13/1998,-52.71
4/10/1998,-52.05
4/9/1998,-52.05
4/8/1998,-53.33
4/7/1998,-52.75
4/6/1998,-52.29
4/3/1998,-52.95
4/2/1998,-52.24
4/1/1998,-52.06
3/31/1998,-51.95
3/30/1998,-48.66
3/27/1998,-51.23
3/26/1998,-49.65
3/25/1998,-49.6
3/24/1998,-49.98
3/23/1998,-50.19
3/20/1998,-49.98
3/19/1998,-49.41
3/18/1998,-50.8
3/17/1998,-49.9
3/16/1998,-51.12
3/13/1998,-50.67
3/12/1998,-51.48
3/11/1998,-49.5
3/10/1998,-48.66
3/9/1998,-49.25
3/6/1998,-49.17
3/5/1998,-48.58
3/4/1998,-47.84
3/3/1998,-47.1
3/2/1998,-47.1
2/27/1998,-47.98
2/26/1998,-47.79
2/25/1998,-47.58
2/24/1998,-47.22
2/23/1998,-47.89
2/20/1998,-47.31
2/19/1998,-48.57
2/18/1998,-48.81
2/17/1998,-50.45
2/16/1998,-51
2/13/1998,-51
2/12/1998,-49.2
2/11/1998,-44.14
2/10/1998,-44.79
2/9/1998,-45.55
2/6/1998,-44.81
2/5/1998,-45.54
2/4/1998,-46.6
2/3/1998,-47.42
2/2/1998,-46.78
1/30/1998,-48.94
1/29/1998,-48.98
1/28/1998,-46.89
1/27/1998,-47.21
1/26/1998,-51.31
1/23/1998,-44.69
1/22/1998,-47.71
1/21/1998,-47.92
1/20/1998,-49.04
1/19/1998,-48.91
1/16/1998,-48.91
1/15/1998,-50.73
1/14/1998,-51.37
1/13/1998,-51.47
1/12/1998,-54.03
1/9/1998,-51.16
1/8/1998,-51.61
1/7/1998,-48.64
1/6/1998,-49.47
1/5/1998,-50.15
1/2/1998,-48.44
1/1/1998,-48.51
12/31/1997,-48.51
12/30/1997,-47.46
12/29/1997,-48.02
12/26/1997,-48.24
12/25/1997,-47.64
12/24/1997,-47.64
12/23/1997,-47.17
12/22/1997,-46.96
12/19/1997,-44.98
12/18/1997,-46.82
12/17/1997,-46.34
12/16/1997,-45.98
12/15/1997,-46.22
12/12/1997,-46.92
12/11/1997,-46.23
12/10/1997,-45.39
12/9/1997,-44.63
12/8/1997,-44.54
12/5/1997,-46.01
12/4/1997,-46.92
12/3/1997,-45.7
12/2/1997,-45.47
12/1/1997,-46.48
11/28/1997,-44.35
11/27/1997,-44.57
11/26/1997,-44.57
11/25/1997,-46.59
11/24/1997,-47.59
11/21/1997,-47.33
11/20/1997,-48.31
11/19/1997,-48.44
11/18/1997,-48.79
11/17/1997,-51.95
11/14/1997,-52.86
11/13/1997,-50.48
11/12/1997,-50.97
11/11/1997,-51.6
11/10/1997,-50.68
11/7/1997,-53.33
11/6/1997,-46.89
11/5/1997,-49.35
11/4/1997,-52.64
11/3/1997,-52.11
10/31/1997,-53.59
10/30/1997,-54.17
10/29/1997,-48.97
10/28/1997,-53.36
10/27/1997,-47.73
10/24/1997,-45.1
10/23/1997,-49.5
10/22/1997,-45.49
10/21/1997,-47.2
10/20/1997,-48.31
10/17/1997,-46.79
10/16/1997,-49.45
10/15/1997,-46.05
10/14/1997,-45.79
10/13/1997,-43.7
10/10/1997,-45.81
10/9/1997,-42.63
10/8/1997,-46.75
10/7/1997,-45.85
10/6/1997,-45.53
10/3/1997,-45.31
10/2/1997,-45.64
10/1/1997,-44.88
9/30/1997,-43.66
9/29/1997,-44.88
9/26/1997,-44.91
9/25/1997,-43.35
9/24/1997,-44.45
9/23/1997,-43.61
9/22/1997,-45.15
9/19/1997,-43.38
9/18/1997,-45.81
9/17/1997,-42.06
9/16/1997,-38.53
9/15/1997,-42.7
9/12/1997,-41.24
9/11/1997,-41.79
9/10/1997,-41.52
9/9/1997,-42.17
9/8/1997,-41.79
9/5/1997,-41.67
9/4/1997,-43.11
9/3/1997,-43.35
9/2/1997,-41.64
9/1/1997,-42.08
8/29/1997,-42.08
8/28/1997,-41.82
8/27/1997,-40.01
8/26/1997,-41.92
8/25/1997,-43.21
8/22/1997,-43.33
8/21/1997,-43.24
8/20/1997,-43.63
8/19/1997,-44.21
8/18/1997,-45.41
8/15/1997,-41.67
8/14/1997,-41.38
8/13/1997,-39.6
8/12/1997,-45.58
8/11/1997,-39.16
8/8/1997,-41.22
8/7/1997,-43.32
8/6/1997,-39.77
8/5/1997,-41.37
8/4/1997,-37.25
8/1/1997,-39.64
7/31/1997,-38.5
7/30/1997,-41.48
7/29/1997,-41.29
7/28/1997,-39.89
7/25/1997,-41.09
7/24/1997,-41.31
7/23/1997,-40.44
7/22/1997,-38.86
7/21/1997,-38.91
7/18/1997,-39.66
7/17/1997,-41.07
7/16/1997,-39.02
7/15/1997,-38.6
7/14/1997,-40.56
7/11/1997,-40.19
7/10/1997,-37.13
7/9/1997,-39.15
7/8/1997,-39.83
7/7/1997,-39.34
7/4/1997,-39.65
7/3/1997,-39.65
7/2/1997,-38.63
7/1/1997,-39.39
6/30/1997,-38.96
6/27/1997,-39.27
6/26/1997,-38.72
6/25/1997,-40.54
6/24/1997,-39.53
6/23/1997,-38.15
6/20/1997,-38.92
6/19/1997,-39.02
6/18/1997,-37.17
6/17/1997,-36.91
6/16/1997,-36.87
6/13/1997,-37.12
6/12/1997,-35.91
6/11/1997,-36.17
6/10/1997,-36.48
6/9/1997,-35.92
6/6/1997,-36.29
6/5/1997,-37.68
6/4/1997,-34.03
6/3/1997,-33.14
6/2/1997,-38.91
5/30/1997,-35.38
5/29/1997,-36.14
5/28/1997,-36.66
5/27/1997,-35.12
5/26/1997,-33.62
5/23/1997,-33.62
5/22/1997,-37.03
5/21/1997,-35.56
5/20/1997,-38.45
5/19/1997,-36.3
5/16/1997,-37.33
5/15/1997,-37.61
5/14/1997,-35.55
5/13/1997,-36.9
5/12/1997,-37.14
5/9/1997,-37.56
5/8/1997,-40.03
5/7/1997,-35.68
5/6/1997,-37.22
5/5/1997,-38.02
5/2/1997,-40
5/1/1997,-37.71
4/30/1997,-36.54
4/29/1997,-35.42
4/28/1997,-36.37
4/25/1997,-36.48
4/24/1997,-36.46
4/23/1997,-36.41
4/22/1997,-38.1
4/21/1997,-36.98
4/18/1997,-37.11
4/17/1997,-38.03
4/16/1997,-37.5
4/15/1997,-37.01
4/14/1997,-36.76
4/11/1997,-37.93
4/10/1997,-36.85
4/9/1997,-35.67
4/8/1997,-38.69
4/7/1997,-38.61
4/4/1997,-37.66
4/3/1997,-37.25
4/2/1997,-37.89
4/1/1997,-37.47
3/31/1997,-36.55
3/28/1997,-34.39
3/27/1997,-34.39
3/26/1997,-38.25
3/25/1997,-36.38
3/24/1997,-36.91
3/21/1997,-35.56
3/20/1997,-37.41
3/19/1997,-36.49
3/18/1997,-35.92
3/17/1997,-37.48
3/14/1997,-36.33
3/13/1997,-36.76
3/12/1997,-36.34
3/11/1997,-35.74
3/10/1997,-36.75
3/7/1997,-36.81
3/6/1997,-36.91
3/5/1997,-37.01
3/4/1997,-35.6
3/3/1997,-34.71
2/28/1997,-35.29
2/27/1997,-35.09
2/26/1997,-35.59
2/25/1997,-34.79
2/24/1997,-34.65
2/21/1997,-34.27
2/20/1997,-33.45
2/19/1997,-33.82
2/18/1997,-34.53
2/17/1997,-34.8
2/14/1997,-34.8
2/13/1997,-34.88
2/12/1997,-34.88
2/11/1997,-31.5
2/10/1997,-32.67
2/7/1997,-32.52
2/6/1997,-33.16
2/5/1997,-31.4
2/4/1997,-34.02
2/3/1997,-33.14
1/31/1997,-34.09
1/30/1997,-33.23
1/29/1997,-32.41
1/28/1997,-34.02
1/27/1997,-32.16
1/24/1997,-33.36
1/23/1997,-32.67
1/22/1997,-32.19
1/21/1997,-33.07
1/20/1997,-33.65
1/17/1997,-33.65
1/16/1997,-34.23
1/15/1997,-35.05
1/14/1997,-35.71
1/13/1997,-35.87
1/10/1997,-34.99
1/9/1997,-37.99
1/8/1997,-34.32
1/7/1997,-35.71
1/6/1997,-35.57
1/3/1997,-36.84
1/2/1997,-35.87
1/1/1997,-33.12
12/31/1996,-33.12
12/30/1996,-34.05
12/27/1996,-34.27
12/26/1996,-33.84
12/25/1996,-32.98
12/24/1996,-32.98
12/23/1996,-33.08
12/20/1996,-32.55
12/19/1996,-34.4
12/18/1996,-32.71
12/17/1996,-32.03
12/16/1996,-34.22
12/13/1996,-33.82
12/12/1996,-32.91
12/11/1996,-28.3
12/10/1996,-33.38
12/9/1996,-33.04
12/6/1996,-31.54
12/5/1996,-37.08
12/4/1996,-33.38
12/3/1996,-32.55
12/2/1996,-33.45
11/29/1996,-32.27
11/28/1996,-33.2
11/27/1996,-33.2
11/26/1996,-29.02
11/25/1996,-31.83
11/22/1996,-32.32
11/21/1996,-30.92
11/20/1996,-32.03
11/19/1996,-31.68
11/18/1996,-31.32
11/15/1996,-31.99
11/14/1996,-33.7
11/13/1996,-34.52
11/12/1996,-34.04
11/11/1996,-33.03
11/8/1996,-33.03
11/7/1996,-36.37
11/6/1996,-33.56
11/5/1996,-34.76
11/4/1996,-33.08
11/1/1996,-30.01
10/31/1996,-33.39
10/30/1996,-31.76
10/29/1996,-31.99
10/28/1996,-31.38
10/25/1996,-31.82
10/24/1996,-31.66
10/23/1996,-34
10/22/1996,-33.46
10/21/1996,-34.96
10/18/1996,-34.18
10/17/1996,-35.18
10/16/1996,-34.78
10/15/1996,-35.09
10/14/1996,-33.28
10/11/1996,-35.18
10/10/1996,-36.08
10/9/1996,-35.09
10/8/1996,-34.3
10/7/1996,-34.14
10/4/1996,-32.7
10/3/1996,-34.4
10/2/1996,-34.2
10/1/1996,-34.52
9/30/1996,-35
9/27/1996,-35.15
9/26/1996,-34.29
9/25/1996,-35.33
9/24/1996,-36.11
9/23/1996,-38.28
9/20/1996,-35.94
9/19/1996,-35.31
9/18/1996,-35.17
9/17/1996,-33.16
9/16/1996,-35.17
9/13/1996,-35.87
9/12/1996,-33.67
9/11/1996,-36.77
9/10/1996,-35.86
9/9/1996,-33.03
9/6/1996,-36.36
9/5/1996,-33.94
9/4/1996,-34.85
9/3/1996,-42.14
9/2/1996,-37.12
8/30/1996,-37.12
8/29/1996,-35.61
8/28/1996,-37.54
8/27/1996,-35.35
8/26/1996,-36.4
8/23/1996,-35.25
8/22/1996,-35.96
8/21/1996,-35.97
8/20/1996,-37.05
8/19/1996,-36.84
8/16/1996,-36.79
8/15/1996,-38
8/14/1996,-34.85
8/13/1996,-35.63
8/12/1996,-37.23
8/9/1996,-39.11
8/8/1996,-36.58
8/7/1996,-35.7
8/6/1996,-36.31
8/5/1996,-35.31
8/2/1996,-35.87
8/1/1996,-36.92
7/31/1996,-35.52
7/30/1996,-36.96
7/29/1996,-34.54
7/26/1996,-36.5
7/25/1996,-37.92
7/24/1996,-35.56
7/23/1996,-35.1
7/22/1996,-38.74
7/19/1996,-37.52
7/18/1996,-37.55
7/17/1996,-37.83
7/16/1996,-37.42
7/15/1996,-37.23
7/12/1996,-37.39
7/11/1996,-39.25
7/10/1996,-38.57
7/9/1996,-38.02
7/8/1996,-36.39
7/5/1996,-36.19
7/4/1996,-36.57
7/3/1996,-36.57
7/2/1996,-36.22
7/1/1996,-35.11
6/28/1996,-36.38
6/27/1996,-36.65
6/26/1996,-36.52
6/25/1996,-37.32
6/24/1996,-36.74
6/21/1996,-38.81
6/20/1996,-38.87
6/19/1996,-37.4
6/18/1996,-35.94
6/17/1996,-40.91
6/14/1996,-39.24
6/13/1996,-39.51
6/12/1996,-32.66
6/11/1996,-38.02
6/10/1996,-35.19
6/7/1996,-39.61
6/6/1996,-38.83
6/5/1996,-43
6/4/1996,-38.8
6/3/1996,-39.37
5/31/1996,-40.32
5/30/1996,-38.23
5/29/1996,-28.43
5/28/1996,-37.77
5/27/1996,-40.99
5/24/1996,-40.99
5/23/1996,-38.05
5/22/1996,-39.13
5/21/1996,-37.98
5/20/1996,-38.91
5/17/1996,-39.79
5/16/1996,-38.46
5/15/1996,-40.52
5/14/1996,-41.32
5/13/1996,-40.07
5/10/1996,-40.42
5/9/1996,-39.41
5/8/1996,-50.43
5/7/1996,-41.43
5/6/1996,-42.24
5/3/1996,-44.36
5/2/1996,-47.57
5/1/1996,-41.82
4/30/1996,-43.81
4/29/1996,-42.51
4/26/1996,-51.85
4/25/1996,-43.69
4/24/1996,-44.57
4/23/1996,-44.35
4/22/1996,-47.88
4/19/1996,-44.2
4/18/1996,-44.29
4/17/1996,-48.32
4/16/1996,-43.39
4/15/1996,-41.46
4/12/1996,-39.86
4/11/1996,-46.13
4/10/1996,-47.82
4/9/1996,-43.63
4/8/1996,-61.9
4/5/1996,-55.19
4/4/1996,-48.47
4/3/1996,-43.64
4/2/1996,-45.2
4/1/1996,-45.2
3/29/1996,-43.04
3/28/1996,-47.45
3/27/1996,-53.12
3/26/1996,-42.18
3/25/1996,-40.99
3/22/1996,-46.31
3/21/1996,-44.64
3/20/1996,-42.6
3/19/1996,-42.92
3/18/1996,-46.82
3/15/1996,-45.82
3/14/1996,-43.77
3/13/1996,-41.73
3/12/1996,-40.32
3/11/1996,-36.98
3/8/1996,-52.13
3/7/1996,-42.88
3/6/1996,-45.21
3/5/1996,-39.97
3/4/1996,-37.41
3/1/1996,-34.81
2/29/1996,-37.68
2/28/1996,-44.61
2/27/1996,-40.53
2/26/1996,-38.15
2/23/1996,-50.33
2/22/1996,-40.02
2/21/1996,-36.59
2/20/1996,-53.85
2/19/1996,-39.82
2/16/1996,-39.82
2/15/1996,-44.79
2/14/1996,-43.48
2/13/1996,-39.42
2/12/1996,-35.7
2/9/1996,-42.69
2/8/1996,-37.99
2/7/1996,-39.5
2/6/1996,-39.65
2/5/1996,-38.83
2/2/1996,-40.42
2/1/1996,-41.2
1/31/1996,-36.6
